region,sales,quantity,price
East,394.23,7,55.0
West,832.75,10,83.38
West,1021.33,8,128.19
South,161.25,3,51.6
East,900.14,5,180.38
West,509.35,4,124.37
West,405.84,4,101.25
West,638.5,5,128.14
East,567.51,4,139.68
South,143.18,2,68.67
West,128.47,1,116.78
West,726.41,10,71.75
East,421.33,5,81.48
West,2818.74,10,281.52
East,268.52,4,68.79
East,40.7,1,46.92
West,1018.5,10,100.42
North,95.07,1,105.01
South,208.84,3,65.11
West,667.22,7,94.06
South,1078.5,8,133.79
North,158.53,3,50.37
North,90.47,1,81.25
East,413.31,5,83.46
East,282.01,5,57.89
North,169.85,3,57.18
West,1116.55,10,112.45
South,67.85,1,56.79
North,1831.64,8,229.02
East,437.24,6,72.17
East,489.87,6,82.05
West,137.64,1,122.89
North,427.22,4,109.22
South,280.41,6,45.31
East,236.1,4,59.25
South,118.72,3,38.8
East,595.16,9,66.31
South,68.78,1,74.3
South,438.35,6,73.44
North,508.01,6,83.64
South,71.11,1,73.6
West,456.31,7,63.46
East,119.87,2,57.81
East,88.18,1,75.87
West,492.99,5,96.04
West,885.74,10,89.57
West,254.54,2,122.09
West,102.2,1,95.25
West,590.51,9,65.8
West,1233.88,9,138.09
South,105.88,3,38.51
North,500.02,6,80.89
East,523.25,6,85.58
West,2930.6,11,266.3
East,47.92,1,44.13
West,521.88,5,105.35
East,412.74,8,52.6
East,525.44,6,88.75
East,108.01,2,55.97
South,179.58,4,47.38
North,249.07,3,80.88
South,382.95,6,64.69
East,90.83,1,86.26
South,119.81,3,37.44
West,511.95,6,85.86
East,1159.55,9,128.25
South,63.6,2,35.45
South,32.63,1,34.93
North,421.12,7,59.45
South,143.8,2,71.76
East,327.28,7,46.17
West,628.99,3,211.17
South,141.62,4,35.52
North,362.8,4,87.54
East,267.37,4,67.42
East,381.9,7,55.36
West,606.08,5,120.0
East,55.33,1,49.99
East,396.83,5,78.16
West,236.67,3,78.51
East,327.65,8,41.31
North,755.05,7,107.21
North,640.47,6,104.79
West,252.36,2,126.98
West,645.24,6,107.44
East,162.57,3,55.87
West,647.96,9,71.32
East,460.29,4,113.55
West,449.08,6,73.79
East,51.52,1,53.13
West,480.19,4,120.28
South,274.05,6,47.09
East,84.22,2,46.92
East,300.79,7,43.3
East,431.23,8,52.42
East,499.95,6,82.42
South,1314.53,8,165.4
East,514.96,8,63.32
West,294.77,3,95.99
West,1440.55,6,238.88
South,238.79,4,57.82
South,183.41,5,38.55
East,88.39,2,45.66
East,430.66,6,72.91
East,391.93,8,47.2
South,222.71,6,36.41
East,221.15,3,72.45
South,54.87,1,40.45
East,711.6,8,89.24
North,77.73,1,84.93
North,483.85,5,98.43
East,472.57,8,58.5
North,252.43,3,79.68
West,421.14,7,60.84
North,283.03,3,93.43
South,182.67,4,42.85
West,1002.42,8,125.0
North,88.49,1,81.15
West,529.0,8,65.4
East,353.51,8,43.02
West,369.04,5,73.6
South,190.24,4,48.27
West,737.7,8,91.78
East,138.09,3,43.39
West,674.06,8,83.67
West,500.29,5,101.43
North,189.0,2,91.5
West,1137.62,9,126.36
East,213.93,4,54.25
South,180.37,3,58.48
West,507.1,8,62.39
West,101.13,1,95.36
West,129.28,1,137.5
East,395.82,5,78.81
North,89.64,1,85.27
West,270.82,3,90.55
East,227.82,3,72.29
West,745.92,9,83.1
North,157.14,2,74.21
East,156.76,3,55.39
East,66.37,1,53.76
West,684.12,7,96.61
North,105.41,1,102.57
West,879.62,8,109.83
West,271.96,4,64.4
South,278.01,6,45.41
South,559.36,7,79.92
West,274.86,2,132.83
East,334.03,5,67.05
East,853.31,6,140.55
South,59.86,1,60.48
West,63.03,1,62.73
East,310.06,6,49.33
West,499.61,7,69.97
North,222.22,3,74.46
East,208.57,4,53.53
East,416.45,5,81.34
East,192.34,3,62.77
East,523.52,6,86.56
South,163.89,3,51.9
East,457.44,7,64.31
West,1047.2,8,129.32
South,63.38,1,53.22
East,175.74,3,57.5
West,413.94,3,137.2
East,50.38,1,54.33
East,377.75,7,53.93
East,136.34,3,45.48
South,138.5,3,44.62
East,1271.65,11,114.99
East,66.01,1,59.28
East,338.29,7,47.44
North,56.92,1,65.81
South,149.89,4,38.93
South,45.77,1,50.63
West,379.76,3,126.16
East,552.84,7,77.65
North,107.51,1,98.51
North,93.12,1,102.34
West,475.53,4,120.22
West,1152.25,5,231.88
East,618.75,8,75.57
East,202.79,3,69.84
South,105.6,3,36.39
West,691.2,8,86.43
West,726.35,8,89.95
North,750.71,7,105.75
North,412.89,4,102.6
West,973.26,7,138.78
East,170.88,2,82.51
East,419.09,7,59.45
West,616.1,10,61.77
East,126.52,3,42.47
West,127.19,1,115.35
West,420.64,4,104.83
East,96.01,2,47.1
West,735.59,10,74.12
East,300.09,5,60.38
East,251.7,3,81.16
South,447.89,6,72.29
East,71.95,1,77.6
North,280.94,5,55.13
East,605.12,7,85.5
East,84.0,1,79.97
East,171.96,4,40.97
West,691.28,5,139.62
West,320.35,3,108.18
East,613.91,8,75.19
East,332.62,6,55.77
South,250.14,5,47.66
West,655.18,5,132.61
South,280.85,6,45.22
West,308.59,3,103.73
West,176.53,2,86.0
West,704.41,6,117.72
East,493.92,7,68.75
West,271.48,2,138.09
North,366.42,4,89.5
East,375.69,5,75.49
West,451.2,7,64.34
South,215.49,3,68.6
North,471.16,6,77.49
West,4227.41,14,300.89
West,88.88,1,95.43
West,1396.62,10,138.68
East,232.72,5,45.21
South,227.1,6,38.87
West,377.38,3,128.13
West,599.23,5,121.12
North,174.25,2,90.78
South,229.11,4,56.57
South,428.84,6,69.32
East,392.38,8,50.2
East,343.81,4,86.41
West,219.99,3,76.46
East,456.24,6,76.8
South,392.49,6,62.93
East,138.03,2,61.97
North,424.68,4,103.63
South,249.46,6,41.75
East,364.04,4,89.55
North,189.96,3,59.98
West,1855.24,5,370.2
West,664.73,5,132.19
East,425.26,5,86.46
West,218.26,2,105.83
West,197.79,3,66.82
West,350.94,5,68.54
East,345.72,7,50.02
West,575.33,7,83.26
South,95.73,2,44.34
West,445.8,4,113.46
West,89.59,1,80.77
North,1779.71,10,176.83
South,194.65,4,47.45
West,75.13,1,71.26
East,111.76,2,49.77
West,1053.88,8,130.83
West,912.12,8,115.22
South,69.15,2,35.27
North,221.57,3,77.18
West,132.29,2,68.22
South,1122.1,7,161.28
West,531.86,6,86.9
West,211.99,2,106.55
South,98.56,3,32.78
South,113.44,3,39.81
South,32.08,1,38.37
West,858.37,9,94.2
East,512.72,6,86.67
West,1047.29,8,130.56
West,911.75,10,91.34
West,556.41,4,139.06
West,594.58,8,74.13
East,496.41,6,80.38
East,472.36,6,77.87
North,396.67,4,98.41
East,240.21,3,78.92
East,643.89,8,80.11
East,137.89,2,71.39
South,127.89,2,57.73
South,39.6,1,41.85
North,523.32,5,102.45
East,503.76,6,85.49
East,243.99,3,78.9
West,93.51,1,97.22
West,1515.22,8,188.87
West,85.52,1,85.64
South,61.56,1,64.49
West,514.64,4,126.13
East,390.11,5,76.32
West,1002.02,10,101.07
East,213.67,4,55.89
West,169.28,2,88.47
West,1062.14,8,132.23
South,226.92,3,74.96
East,367.38,5,70.9
East,388.76,5,75.11
East,323.01,7,46.82
North,679.87,7,96.61
East,539.91,7,76.52
East,306.58,4,75.65
East,92.07,2,50.42
South,389.81,6,65.54
West,775.98,10,76.11
North,237.0,4,57.13
West,384.09,5,75.56
North,100.11,1,92.52
North,379.95,5,77.23
North,447.67,5,87.53
South,412.98,6,69.81
East,470.67,7,66.4
West,127.71,1,114.01
East,349.01,4,86.27
North,649.14,6,109.83
South,396.64,6,65.9
North,189.93,3,64.39
East,186.67,4,43.48
West,538.02,7,74.79
South,33.1,1,37.31
South,590.83,5,117.05
East,31.09,1,40.5
East,602.29,8,73.74
West,442.74,4,109.19
North,107.86,1,99.91
East,166.2,3,50.65
East,245.41,5,50.82
East,390.39,7,55.0
South,201.63,5,40.6
East,670.01,5,132.61
East,270.58,5,55.41
West,139.71,2,64.56
West,144.61,1,137.65
East,614.42,8,76.13
East,291.78,5,57.22
North,1568.35,7,224.85
South,36.93,1,34.76
West,208.26,3,65.41
West,860.05,8,107.64
North,124.79,2,59.35
West,424.9,4,108.58
East,460.52,8,57.45
West,220.01,2,108.89
West,270.67,4,67.89
North,155.39,2,70.86
North,429.3,4,106.2
East,511.32,6,86.75
North,596.84,7,84.01
West,1062.74,8,133.48
West,313.79,3,104.45
East,472.68,7,65.4
West,642.23,6,106.68
East,334.69,7,45.88
East,454.01,7,63.2
East,52.13,1,58.7
North,347.16,5,69.88
East,416.12,8,53.12
South,96.54,3,32.12
East,620.8,7,87.6
South,498.26,7,72.1
West,688.12,5,137.95
East,307.56,4,78.3
South,186.94,3,62.46
North,400.14,4,100.51
South,206.32,3,69.91
North,256.69,3,87.8
West,521.81,6,86.3
East,541.24,6,89.24
North,493.49,7,69.89
West,1074.06,10,108.24
West,473.11,6,77.83
West,263.38,3,87.18
South,24.66,1,33.56
West,500.04,5,99.72
South,107.11,3,35.51
East,156.4,2,82.53
South,127.78,3,42.68
South,245.37,4,57.83
East,493.22,6,82.34
West,413.09,5,80.94
East,211.0,5,40.82
North,499.78,5,98.82
North,1305.83,9,145.72
East,391.32,5,75.3
East,180.51,4,42.41
South,301.12,4,74.16
West,932.3,7,132.22
West,408.42,6,69.02
West,1118.65,9,123.05
East,472.03,6,78.82
North,1297.43,8,160.66
West,253.92,2,127.1
South,1303.94,7,185.93
East,154.08,4,40.54
East,435.36,5,86.14
South,170.51,3,56.26
South,127.26,2,57.04
South,167.74,4,39.02
South,260.85,6,42.09
South,340.47,5,70.08
West,129.94,2,67.09
South,339.91,6,57.45
East,271.43,5,51.76
East,129.12,2,63.27
South,99.59,2,48.73
South,290.1,5,59.06
North,73.82,1,60.36
East,220.02,5,42.71
South,71.64,1,68.77
North,339.49,4,83.71
West,138.56,1,124.25
South,217.02,5,45.33
South,285.53,5,58.44
South,324.66,6,52.44
South,154.79,2,72.58
East,313.92,5,64.61
North,737.84,7,104.45
West,168.71,2,86.57
North,156.54,2,81.23
East,269.81,6,44.08
North,331.74,4,79.19
West,455.79,7,66.51
East,155.22,3,48.21
East,447.93,7,62.85
West,464.42,4,113.43
East,309.6,4,77.82
West,285.22,4,68.03
West,1340.05,10,133.53
South,182.11,5,33.72
North,204.21,3,65.39
East,210.72,3,69.69
East,81.23,1,84.96
South,458.64,6,74.62
West,2718.9,14,194.34
North,214.2,3,68.06
West,500.7,5,101.34
East,588.54,7,84.37
East,268.29,4,68.01
North,384.61,5,78.54
North,396.39,7,55.88
North,347.42,5,70.41
West,409.83,3,131.64
South,218.9,3,74.94
East,101.08,1,89.78
South,44.25,1,42.38
East,700.93,8,88.73
East,358.1,8,43.44
East,512.05,7,73.74
North,530.07,6,86.25
North,202.55,3,62.58
West,534.66,4,133.29
West,416.53,3,134.31
East,231.17,5,44.38
West,66.68,1,68.01
West,1172.45,10,116.47
East,97.28,2,46.12
East,552.33,8,68.07
East,41.49,1,46.75
South,336.8,6,56.47
East,228.65,4,55.43
South,248.67,4,64.59
East,338.83,4,86.28
South,72.58,1,67.26
East,615.56,8,77.02
East,958.4,8,118.66
East,219.3,4,52.72
North,126.88,2,57.13
West,986.74,9,109.55
West,191.54,3,66.25
North,610.09,6,100.16
North,352.24,5,67.45
West,221.68,2,105.64
West,670.87,10,66.82
West,556.01,6,94.1
East,64.16,1,66.74
East,370.53,8,47.2
North,264.45,4,63.34
West,628.91,5,124.03
East,345.48,4,83.05
West,1012.82,9,111.43
North,102.69,1,99.02
South,42.14,1,46.47
East,138.4,3,48.82
East,481.06,8,60.35
East,42.11,1,46.97
South,63.59,2,33.89
East,338.72,8,41.85
North,174.99,2,90.59
East,388.91,7,54.07
South,162.08,4,42.54
West,516.3,6,83.75
East,245.66,4,59.24
North,469.53,7,66.93
North,260.96,4,65.34
South,217.03,6,37.53
East,60.9,1,62.01
South,153.5,2,72.29
South,199.49,4,46.2
West,2602.48,13,200.8
South,1210.57,7,171.33
South,356.6,3,119.3
South,197.38,5,40.55
East,466.25,6,78.61
East,292.78,5,57.36
West,1111.78,9,123.12
West,614.35,6,100.94
North,650.57,6,109.16
East,430.52,8,53.15
West,972.82,8,121.76
East,59.3,1,48.1
East,534.96,8,66.51
West,906.39,9,99.58
North,541.11,7,77.19
South,224.05,3,71.69
East,468.56,7,66.5
South,202.33,3,69.88
North,183.71,2,86.15
South,54.63,1,48.57
West,435.02,6,72.34
East,257.12,3,83.85
South,412.43,6,69.08
South,212.11,4,55.18
East,191.77,4,49.06
West,322.89,5,65.21
North,353.35,4,87.31
North,1249.04,9,138.42
East,281.89,4,68.41
South,259.72,5,53.59
East,184.28,4,43.88
North,398.58,5,79.07
West,98.61,1,96.71
South,308.86,6,51.41
West,431.02,6,71.46
West,645.87,5,128.82
East,1510.56,10,151.13
South,252.62,4,65.21
East,278.41,6,44.69
East,77.96,1,64.98
South,35.85,1,35.96
South,668.83,6,112.63
North,281.35,5,54.6
West,1241.37,10,123.18
North,391.98,5,76.18
East,437.18,5,89.04
South,283.73,4,72.31
East,91.61,2,47.59
East,530.65,6,88.5
West,145.46,2,71.67
North,175.62,3,59.36
South,499.51,6,81.07
East,238.25,3,75.8
East,411.13,6,66.24
West,131.94,1,137.67
East,153.9,3,52.59
West,622.55,8,78.17
West,535.62,4,135.44
West,1145.46,10,115.22
East,563.16,7,78.91
South,146.58,3,50.8
West,94.02,1,99.14
East,426.06,5,86.06
South,285.83,4,71.15
South,529.64,8,64.5
East,146.94,2,70.5
East,148.93,2,75.74
North,223.23,3,69.66
West,638.1,5,127.9
West,555.43,4,135.73
West,440.4,5,87.57
West,343.77,3,110.85
South,82.33,2,36.57
West,763.87,9,85.63
North,687.29,7,96.11
South,130.99,3,45.42
South,136.04,2,62.4
East,316.84,5,60.79
West,413.22,4,104.25
South,89.65,2,44.98
West,221.95,3,72.95
North,673.48,7,95.91
West,339.47,3,108.38
North,495.23,5,100.48
East,1654.1,10,164.73
West,296.08,5,60.64
East,165.8,2,77.43
East,280.23,5,57.68
West,683.49,7,97.01
East,399.91,8,50.1
West,960.29,10,95.13
East,645.4,3,217.95
West,632.89,5,128.4
West,76.42,1,78.02
West,505.6,7,71.68
South,228.08,4,53.68
North,401.73,4,98.59
East,112.41,2,55.47
East,555.63,8,69.84
East,278.9,3,88.84
East,367.3,7,51.04
South,212.63,3,69.99
East,168.03,2,85.26
South,364.24,6,61.07
East,209.29,5,42.56
West,847.1,8,106.72
West,319.79,3,107.15
West,1200.58,9,133.0
East,476.66,6,79.88
South,134.64,2,72.2
East,496.09,7,69.58
South,149.44,3,50.05
West,127.9,1,126.9
West,272.04,3,90.42
East,327.03,4,79.25
North,674.58,3,222.74
South,368.47,5,72.4
North,443.97,6,72.15
West,238.39,2,119.71
East,525.4,8,66.54
North,918.24,5,184.46
East,472.37,7,67.86
West,445.38,6,74.11
East,409.97,8,51.01
West,404.98,6,65.48
East,182.45,2,84.8
South,79.06,2,42.54
North,246.1,4,62.78
South,267.86,4,68.5
West,987.13,9,109.31
South,161.57,3,51.4
West,273.91,4,68.23
East,605.92,8,74.65
West,875.65,7,126.15
North,360.41,6,57.71
South,263.83,5,53.31
West,512.07,4,125.73
East,326.65,6,55.99
West,254.71,2,127.44
South,406.34,6,65.32
East,312.99,6,51.54
North,362.56,6,58.68
West,84.31,1,75.94
East,1859.11,11,168.37
North,469.46,7,68.48
West,982.6,8,122.61
East,372.6,5,72.41
South,58.04,1,65.61
East,476.97,6,77.89
North,968.38,5,193.36
West,81.84,1,90.38
South,83.7,1,68.99
West,451.83,7,63.57
East,274.17,3,86.82
West,666.98,6,109.3
East,307.99,5,59.27
West,232.66,3,80.77
South,205.59,5,41.7
South,337.8,5,66.8
South,151.44,5,30.35
East,176.51,2,84.37
West,882.54,8,111.27
West,1113.5,9,124.54
West,982.63,10,98.23
East,163.81,2,82.38
West,1722.31,13,131.94
East,328.75,7,46.26
East,178.4,4,46.43
South,278.82,4,67.52
West,209.42,2,99.14
South,145.11,3,50.74
East,605.95,8,75.66
East,494.29,6,80.08
West,191.13,2,89.59
East,542.13,7,77.67
West,853.91,8,107.69
East,270.34,4,66.74
North,214.28,2,109.21
East,254.79,5,49.39
East,554.66,8,69.64
South,144.1,3,49.26
East,540.59,8,65.76
South,82.16,2,34.76
West,1072.2,8,135.15
South,27.81,1,32.61
South,53.64,1,47.07
East,421.85,7,60.91
West,642.52,8,81.32
East,196.05,4,48.27
South,435.02,6,70.57
East,482.98,8,61.2
South,370.49,5,73.99
West,290.55,3,93.74
North,1427.83,8,179.06
West,1024.98,8,128.4
East,417.33,5,83.12
East,171.86,2,78.6
East,806.51,8,99.76
West,198.52,2,98.19
South,78.05,1,71.44
West,633.4,7,91.57
North,426.43,4,105.93
South,238.44,4,58.91
East,673.42,8,82.68
West,224.8,2,106.48
East,435.53,5,85.87
West,1358.3,10,134.48
South,286.11,5,58.74
West,456.81,4,111.94
South,293.84,4,73.3
North,538.4,5,108.95
East,343.79,7,49.36
West,834.62,6,139.68
East,92.69,1,77.75
West,264.92,4,67.62
West,860.38,8,108.02
North,372.53,4,95.19
East,165.32,3,53.52
East,315.16,4,78.64
West,658.17,10,65.59
East,355.74,4,87.49
West,341.98,5,65.46
East,305.8,4,77.05
South,293.22,5,58.83
North,369.12,7,53.98
West,100.85,1,86.54
East,98.82,2,48.77
East,237.42,3,75.82
South,85.44,2,39.8
East,439.77,8,54.62
North,400.95,4,102.27
West,1312.38,10,130.59
South,449.56,6,72.65
West,138.15,2,67.88
East,169.03,2,78.35
North,98.26,1,96.0
West,322.71,4,78.88
South,198.51,3,62.7
West,561.39,6,93.58
East,282.33,6,44.6
East,522.47,7,74.51
South,142.38,2,71.54
South,306.44,6,50.81
East,281.43,4,68.76
West,470.33,7,66.91
South,245.4,4,63.84
East,441.92,7,61.93
East,235.75,5,49.15
North,321.73,5,63.16
East,460.69,5,89.38
South,228.27,5,43.84
West,519.88,5,103.42
South,104.39,2,57.1
South,158.69,4,36.35
West,247.5,4,62.05
North,499.22,5,97.55
East,522.18,7,75.26
West,556.4,7,80.85
West,247.86,3,77.8
West,241.9,3,80.69
South,173.53,3,61.15
East,517.97,6,85.3
West,692.33,10,67.84
West,358.91,5,71.64
East,59.53,1,67.77
East,374.97,7,52.75
South,209.17,5,40.77
West,455.88,4,112.64
East,271.55,4,65.27
West,547.51,7,76.82
East,536.88,8,65.64
West,730.13,7,103.08
East,181.81,4,41.86
East,219.86,3,71.59
East,440.42,5,87.1
East,193.81,4,49.85
North,584.33,6,96.8
West,425.21,3,139.81
East,45.42,1,44.41
South,264.0,5,49.99
South,204.82,5,40.3
East,423.59,6,70.44
North,564.77,7,80.08
East,471.36,8,58.08
East,377.4,7,52.81
East,431.58,8,53.98
East,144.26,2,66.83
South,57.84,2,33.65
East,467.44,8,58.22
South,164.6,3,56.97
West,2207.72,9,244.07
West,713.59,6,116.96
East,489.82,7,68.95
South,229.62,6,37.25
North,60.4,1,68.78
East,330.14,8,41.44
West,373.7,4,89.98
East,447.64,5,89.57
South,316.71,6,51.93
West,214.9,3,71.39
North,451.13,6,72.73
North,414.91,3,137.8
West,528.44,8,64.79
North,607.75,7,86.69
West,121.22,1,128.51
West,914.63,7,129.67
East,137.39,2,61.74
East,244.83,2,115.53
West,780.1,6,130.77
West,335.22,3,112.94
West,277.85,3,94.89
East,435.25,5,88.63
West,1211.03,10,121.89
West,411.77,4,105.12
West,866.3,10,85.35
West,623.29,7,87.94
East,239.08,4,61.57
South,329.03,5,66.35
South,278.19,2,135.51
West,969.69,9,108.09
East,438.69,7,62.04
North,299.87,6,50.45
West,926.87,7,131.84
East,90.89,2,45.34
East,462.09,6,76.48
West,2704.31,12,224.19
West,553.08,7,79.34
East,641.87,8,78.54
South,237.09,5,46.77
East,191.33,3,59.96
North,148.69,3,52.84
West,591.92,7,84.7
North,416.31,7,58.31
North,224.13,4,53.16
West,891.88,7,125.86
North,530.09,6,88.64
West,861.86,8,105.96
West,666.34,5,134.14
East,66.49,1,68.35
East,513.36,7,74.7
East,325.1,7,46.9
East,397.94,5,78.21
East,92.58,2,44.03
East,218.45,3,72.4
North,119.62,1,105.91
South,166.57,5,30.33
West,593.21,8,73.0
East,230.17,4,55.43
East,186.87,3,62.15
West,1196.2,9,131.91
East,428.54,6,72.92
East,355.61,6,58.02
East,377.95,8,45.79
East,274.89,6,44.63
North,277.0,3,94.78
West,1108.05,8,136.91
South,357.2,6,57.87
North,760.22,7,108.79
South,55.34,1,58.56
West,1303.66,10,131.09
East,281.71,7,40.19
East,417.51,7,59.78
North,218.3,3,68.82
South,158.57,4,39.89
West,2704.03,13,208.23
South,180.55,5,35.97
East,304.99,5,61.45
West,714.46,7,102.12
East,459.26,7,65.84
North,619.02,7,89.55
West,215.72,2,110.4
West,995.86,8,125.22
West,504.4,5,97.99
West,221.6,3,75.31
West,248.53,2,124.51
West,976.35,7,137.76
East,329.55,5,67.31
West,963.99,8,120.1
East,431.44,8,53.69
West,747.26,8,93.59
West,108.41,1,105.74
East,155.54,3,54.46
East,339.49,6,55.81
North,50.79,1,57.56
North,312.72,5,64.21
West,3771.5,12,314.6
North,200.92,3,68.26
South,709.01,6,117.28
East,187.71,2,87.04
North,286.04,4,71.04
North,73.28,1,81.06
East,327.54,3,107.73
West,333.39,5,68.17
West,685.19,10,67.89
East,629.51,8,78.74
East,251.46,3,83.6
East,79.48,1,83.45
West,913.3,7,130.79
East,196.56,3,63.42
East,60.17,1,69.73
East,424.33,5,86.85
East,48.17,1,40.34
East,81.48,1,70.51
West,82.83,1,76.88
West,352.9,3,117.16
East,321.77,4,79.11
East,218.58,4,53.09
North,65.77,1,69.92
East,257.12,3,82.17
North,842.13,5,166.12
North,178.69,2,83.8
East,447.79,6,73.85
East,435.16,7,61.04
West,874.54,8,109.77
East,274.61,5,55.71
North,78.41,1,73.21
North,366.04,4,92.07
East,229.26,3,72.05
North,295.95,3,100.59
West,615.72,8,76.29
West,1089.4,10,107.75
West,1559.05,10,156.1
West,877.64,8,109.81
East,389.55,6,65.75
East,452.99,7,64.52
East,159.21,2,76.76
East,572.86,8,72.2
South,500.17,4,122.39
East,444.09,6,73.79
West,420.58,4,102.11
North,166.73,2,83.72
East,174.43,4,41.8
North,72.63,1,70.38
South,182.81,4,42.89
North,385.76,5,75.95
South,122.53,2,63.07
East,340.03,6,57.9
West,597.42,3,201.12
North,199.91,2,92.94
East,309.42,7,44.83
East,353.25,5,67.77
North,149.43,2,74.56
North,168.05,3,57.66
West,80.01,1,86.89
West,795.14,8,99.08
East,168.93,2,81.48
South,66.5,2,34.52
East,340.06,7,48.74
East,78.47,1,70.54
South,122.55,2,55.32
North,377.75,5,76.67
South,96.97,3,34.51
North,644.13,6,106.36
East,175.39,3,59.05
East,1644.0,8,205.16
North,1449.71,7,206.76
West,909.03,10,91.36
West,679.68,10,68.66
North,433.23,5,84.09
West,279.79,3,91.1
West,105.25,1,112.97
East,388.23,6,64.72
East,683.91,8,86.1
East,201.41,3,63.68
West,658.92,7,92.67
North,357.41,5,72.14
East,842.46,6,140.6
South,213.8,6,33.79
East,501.87,7,70.68
East,51.02,1,50.05
East,184.0,4,42.26
South,257.63,5,50.74
West,840.33,6,139.18
West,1248.21,9,139.09
East,219.13,5,44.99
East,779.07,8,96.27
North,47.64,1,56.45
West,1292.92,10,129.5
South,42.55,1,43.59
East,121.72,2,57.43
West,252.66,3,81.82
North,1177.5,7,168.56
East,306.9,4,74.6
East,1060.55,10,106.99
North,456.72,6,77.21
South,439.17,6,71.81
North,239.68,3,81.68
South,284.9,4,72.62
West,928.46,9,103.85
South,254.97,4,64.62
East,80.56,1,78.35
East,553.58,8,70.4
West,166.66,2,79.75
West,391.77,6,65.98
West,420.9,6,70.82
West,1445.47,9,160.42
West,700.39,8,87.65
West,97.47,1,99.39
East,159.62,4,41.24
North,592.77,7,84.52
East,336.14,4,85.06
North,352.72,5,71.41
East,335.16,5,66.97
West,325.19,5,66.95
North,180.11,2,86.89
East,1224.45,7,175.65
South,188.26,4,47.06
West,538.91,4,132.56
East,157.35,3,48.44
South,345.03,5,67.38
South,291.8,5,56.8
West,743.82,8,92.51
North,131.73,2,63.27
East,911.71,6,153.02
North,638.41,6,106.72
East,433.49,8,55.41
North,98.32,1,103.4
West,250.96,4,61.67
East,513.39,6,83.28
West,526.74,7,76.08
North,187.8,2,93.82
North,275.31,3,91.05
West,1085.24,8,135.55
South,279.89,6,47.54
West,1398.67,6,233.92
East,223.0,3,70.75
East,506.45,7,72.05
West,450.98,5,90.78
East,135.49,2,67.0
West,498.86,7,69.85
West,633.66,6,106.65
East,197.09,3,60.94
West,1713.9,8,213.72
West,399.06,6,65.59
East,603.87,8,76.59
West,77.17,1,86.8
East,309.39,4,75.17
West,1186.67,6,198.56
South,124.13,2,59.25
North,629.97,7,88.31
East,213.93,3,74.35
East,207.8,4,49.85
East,992.46,8,123.35
North,607.63,7,84.95
East,650.5,8,81.19
North,304.14,4,73.4
East,206.73,5,40.38
West,906.21,7,129.8
South,260.09,4,65.83
East,51.76,1,60.15
South,379.29,5,73.81
West,622.36,9,69.87
